image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6259.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6304.JPG,860,1111,860,42,13,0.30952380952380953,180.47066677493345,85.09163457831309,0.12439658541264283,5.356776435887852e-13,0.8279594770597563,"[[3.042053022161808e-07, -1.308022446455488e-06, 0.0005744246613090852], [2.998416986503861e-06, -2.174417066586751e-07, -0.0017070684063422697], [-0.002160048816152295, 0.0005518608988759469, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6259.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6310.JPG,860,1277,860,46,12,0.2608695652173913,45.58743132842986,22.49849487996048,0.10119574450619856,1.5822366977244759e-12,0.6327058290218049,"[[1.5390202975831195e-06, -6.279370087375735e-08, -0.0009111347014610613], [7.074132262426106e-07, 7.808995699291225e-09, -0.00044006108711934196], [-0.0016446661794231208, 2.1695343266386678e-05, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6259.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6313.JPG,860,1098,860,42,10,0.23809523809523808,123.50010533891513,34.354356609714756,0.03715395365344026,1.833919130015574e-12,0.17493673111889652,"[[2.5824336869312573e-06, -1.0961844090898321e-07, -0.001475276746794723], [-7.339268967942033e-07, 2.3429884703366633e-07, 0.00032003015774469254], [-0.0015412132782145378, -0.00017928174502816182, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6259.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6316.JPG,860,922,860,64,13,0.203125,100.75980239405641,54.20436936530145,0.16564367988698658,4.565903619712085e-13,0.7856311631369938,"[[-7.668349542504579e-07, 1.6909003594861828e-06, -0.0006777356689893993], [1.249910820563194e-06, -5.655813467207962e-07, -0.0005150351804393671], [-0.0002743497710162643, -0.0010753789142332831, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6259.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6320.JPG,860,741,860,88,29,0.32954545454545453,100.65031146212726,13.921688071269884,0.2749670956564332,0.056304425655006096,0.9206100957530388,"[[-2.856417694594836e-07, -3.4520972747936483e-06, -0.0015874599205505048], [5.902192743666909e-06, 1.3735442823558205e-06, 0.020923841331865964], [0.0013677270540590437, -0.022349758571529536, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,643,857,643,127,56,0.4409448818897638,62.6791529217492,1.445212992537235,0.34234147002561877,0.2988159128061475,0.9926146132860661,"[[7.702512425862079e-08, 3.576846638841069e-07, -0.0007883924683301739], [7.54095437219029e-07, 1.0445735777633151e-07, -0.007159077697386107], [-0.00021528935705185913, 0.006308893982078566, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,643,884,643,93,30,0.3225806451612903,43.02963411488509,2.8010979379746948,0.3935175381390707,0.3528078019312443,0.878507666229484,"[[1.0731831817844521e-07, 1.086753171388894e-06, -0.0010924505792567858], [4.619221214858923e-07, 2.0428859876145695e-07, -0.005156244735707624], [-5.7318819527677e-05, 0.0035227841614145776, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6271.JPG,643,898,643,88,33,0.375,76.49311234787645,2.9054554250709486,0.2682352492428357,0.11098433158417759,0.9877795961401372,"[[-3.588162453918422e-08, 1.726170597094731e-06, -0.0010346343378003827], [-1.4142156707377945e-06, -2.3883785047228216e-08, -0.0007299553027827622], [0.0008131502931614179, -0.0009724043989131034, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6280.JPG,643,817,643,96,36,0.375,41.5077198977893,2.1555141642398192,0.36766446305340705,0.3575509663682472,0.9769704796773743,"[[8.410069824041136e-08, 1.416497789256434e-06, -0.0019138509522756734], [-6.40399568535268e-08, -2.430640595378168e-08, -0.00959987474859225], [0.000548321552827621, 0.007950181774274409, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6283.JPG,643,822,643,44,11,0.25,85.5436963907455,18.122362696618367,0.0970359468058013,2.6343560654769078e-12,0.4507981853566209,"[[1.3279420930419516e-06, 5.07431457997823e-07, -0.0014866788570644305], [-8.799430426904205e-08, -3.3534577213963646e-07, 0.00033567882491575176], [-0.0010798814540982891, -0.00014679722836312246, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6286.JPG,643,843,643,36,11,0.3055555555555556,120.3069288844748,73.04891660941891,0.2734324176977012,2.1185058375446274e-12,0.9343326292479724,"[[1.0039914435004582e-06, 2.534397590729752e-07, -0.0009946519473152584], [5.701333109815505e-08, 9.922263376887845e-08, -0.0001305558475285149], [-0.0009784051514277498, -0.0002821353793909641, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6289.JPG,643,1298,643,39,12,0.3076923076923077,152.80921686125407,38.615373475469866,0.05825811822933069,3.2866467720035204e-13,0.3495487093742643,"[[7.751472818148484e-06, -4.94173204460839e-06, -0.0025156146966138788], [-5.495094821349942e-08, -5.437463514641692e-06, 0.005254797511395954], [-0.008079552042153675, 0.006845930349634536, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6292.JPG,643,1400,643,40,12,0.3,146.42984700230468,50.76570368593794,0.20458139456900226,4.341903997566636e-13,0.9788607175823253,"[[3.3866509158226063e-06, -8.356889286942604e-07, -0.0022703333476454916], [-2.394861342813694e-06, 1.0703412179309526e-06, 0.001794614050047762], [-0.0016420387136559808, 0.00014976174709690785, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6295.JPG,643,898,643,19,10,0.5263157894736842,83.75589124044653,0.16821832910860574,0.024255855610597572,5.10442177696622e-13,0.16821832910860574,"[[3.122099247849557e-07, 1.2163378257991718e-06, -0.0009372205123443483], [-5.9314771019052294e-08, 2.661068320552628e-07, -8.273265199675434e-05], [-0.0002704244772980995, -0.001412375172107913, 0.9999999999999999]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6298.JPG,643,678,643,28,11,0.39285714285714285,136.66716647166362,29.85839773145121,0.08172531938735238,3.2677099222767657e-13,0.8428842845491804,"[[1.1086730658952106e-06, 4.4791318246858243e-07, -0.0014774968286568495], [9.085754294929732e-07, -7.712009400293005e-07, 9.290409438841798e-05], [-0.001308703984918268, 0.00012091113089529736, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6301.JPG,643,692,643,30,11,0.36666666666666664,70.69391218609985,26.051902943336064,0.13513112214415735,1.3991190649912033e-12,0.8849584666765858,"[[1.3794332867816407e-05, -2.8124752678617035e-05, 0.007904138458581764], [-7.0160952520150795e-06, 3.4414438178349825e-05, -0.01444470503519215], [-0.008966207768327463, 0.006440947206664434, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6304.JPG,643,1111,643,28,10,0.35714285714285715,179.56111232293537,85.45375823697529,0.04419320910602063,4.4006871028525564e-13,0.22096604552831237,"[[-3.0158308002960163e-06, 2.679299477686721e-06, 0.0008338340624381364], [3.7014908790273965e-06, -5.325022872206046e-07, -0.0029226381505478003], [0.0007523079155820571, -0.002421275278670176, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6310.JPG,643,1277,643,34,10,0.29411764705882354,102.32842936193074,47.20066389883628,0.06690162597555946,4.870498986347042e-13,0.644115733892869,"[[2.585895874866413e-06, -1.2688102872957225e-06, -0.0010137498758663235], [-1.4226886257811287e-07, 1.6714354775612413e-08, -0.0001411438427531278], [-0.0021275287103202415, 0.0010886463900195056, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6313.JPG,643,1098,643,37,11,0.2972972972972973,80.50824878856481,39.602592369715175,0.08905453162636169,3.605818786420885e-12,0.799629036280144,"[[3.953175613997984e-07, 5.874811052645883e-07, -0.0007213776006552234], [4.713580350157284e-07, 2.1071894701827539e-07, -0.000568863917032649], [-0.0006409261131542836, -0.0006673609559919686, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6316.JPG,643,922,643,41,9,0.21951219512195122,147.22070847448262,124.95978264755642,0.002877127161944691,3.102112527927086e-12,0.022969609256398512,"[[1.3914525693829833e-06, 6.924732150858356e-07, -0.0017025563943282869], [-9.563421563953303e-07, 4.0976206151132234e-07, 0.0005532494016128179], [-0.0002980520191538034, -0.001060436324679425, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6262.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6320.JPG,643,741,643,42,17,0.40476190476190477,63.80472172231153,2.5164627109910143,0.29458938554623637,0.2981438355844252,0.8775272084510393,"[[-6.26339133314229e-09, 5.4487776464209504e-08, -3.2807668370665656e-05], [2.2634503373455163e-06, 3.3902113467363605e-07, 0.002560845003979989], [-0.0009106040481812631, -0.004511295327275859, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,857,884,857,305,208,0.6819672131147541,13.21705399729224,0.614752552524116,0.382123405276837,0.3186422869828307,0.9486001134221941,"[[8.720155323065578e-07, 3.168547564471106e-05, -0.03159072325579023], [-2.595220485372659e-05, -1.5407535496965202e-06, -0.08664364939782206], [0.025822723953776508, 0.07966040836981829, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6271.JPG,857,898,857,111,54,0.4864864864864865,47.855816159368274,0.9827249671424527,0.29114837727176524,0.26657512922923887,0.8545836948395963,"[[2.0681063299632865e-07, 1.6982586754437377e-06, -0.0026144156623341187], [-5.868481442462519e-07, -1.9673889998217412e-07, -0.008080634738598241], [0.0016036748130261232, 0.0068247311803750375, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6280.JPG,857,817,857,148,44,0.2972972972972973,50.797992717484696,2.522815525383667,0.3717934522223054,0.31630086049886885,0.9235812420306663,"[[2.4503883193582136e-06, 4.590460576047242e-05, -0.04950368277732915], [-2.7534760519559923e-05, -1.4892666244665237e-05, -0.12963764580831835], [0.030639656802797927, 0.12119514891490846, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6283.JPG,857,822,857,78,14,0.1794871794871795,153.15292382112426,61.16821912974703,0.10466292624369378,3.5967697828076977e-12,0.6502372565741744,"[[1.28289351301212e-06, 5.049378716647659e-05, -0.03227502333180379], [-4.713101406765733e-05, -2.018572926692716e-06, 0.010456224021571012], [0.026061767149046285, -0.009576760016520379, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6286.JPG,857,843,857,56,11,0.19642857142857142,190.30632262568537,107.06598519887345,0.03911836171839664,2.427168615804725e-12,0.33138451551209924,"[[2.289761293434538e-06, -1.0403147371399066e-06, -0.0007835405333395303], [-5.741357673662451e-07, -1.0332302774214458e-06, 0.0015796698478316646], [-0.002641354632462488, 0.001110103744710061, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6289.JPG,857,1298,857,59,12,0.2033898305084746,118.07333701380708,90.44822407186686,0.1280156587482467,1.612470471654433e-12,0.49182623164190326,"[[-1.3919072319573605e-07, 1.2613508418566552e-06, -0.0006107779560837171], [2.48185586195422e-08, 1.4490148324868303e-06, -0.0007375478493846781], [0.00011296345870664997, -0.002020985300669168, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6292.JPG,857,1400,857,51,11,0.21568627450980393,188.58652387544723,116.29182972820821,0.03629418719937927,3.9606078247556787e-13,0.2877217970719721,"[[6.487832059143638e-07, 1.4241623482059715e-09, -0.0005484228306205716], [1.1435988829006117e-06, 7.329174384685347e-08, -0.0010804685357456913], [-0.0011096030001736589, -4.103354268514176e-05, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6295.JPG,857,898,857,42,12,0.2857142857142857,149.4905193401941,43.13459452796534,0.058994250291016286,2.2928382391109285e-12,0.25029256718782245,"[[1.251690831344647e-06, 2.9142723092740915e-08, -0.00111961070242537], [-4.5852043294709685e-08, -3.618563004901701e-07, 0.00023380528060894013], [-0.001263808881016142, 0.00021469834249495347, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6298.JPG,857,678,857,42,12,0.2857142857142857,127.83876332068346,103.22721178116012,0.11526136405702114,2.0241596194204676e-12,0.6085851814950105,"[[1.6583727054752002e-06, -1.1092104864858309e-07, -0.0015458641110009787], [-5.08485090609242e-08, -6.769393584118462e-07, 0.0004806850195801716], [-0.001394648408074248, 0.0005643874441858794, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6301.JPG,857,692,857,47,12,0.2553191489361702,130.71200778495395,70.72490295189156,0.07575122217974266,7.437438068892781e-13,0.6657880331642251,"[[1.0780846071939145e-06, 1.625845571713354e-07, -0.0008551119319030622], [2.6652174540045697e-07, 1.0216877540365396e-07, -0.00022164370456248474], [-0.0012655663811405769, -0.00016776075931282942, 0.9999999999999999]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6304.JPG,857,1111,857,44,12,0.2727272727272727,101.78103498555288,63.050010986723805,0.04367995774938521,1.23055480907256e-13,0.5241594929909418,"[[5.917848813820723e-07, -5.347830580181727e-07, -0.0002827381705628711], [6.473623458785397e-07, 7.832142791410898e-07, -0.00141948177252759], [-0.0008061109410570828, -2.930490828879438e-05, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6310.JPG,857,1277,857,46,12,0.2608695652173913,93.91248199247484,51.42094234856426,0.059391112201896724,6.8982342331621774e-12,0.29023121370632804,"[[1.056176264192117e-06, 1.1857428767133304e-07, -0.0010212633977710343], [2.377024704908391e-07, 5.344370622663903e-08, -0.0002558301591311869], [-0.001023920573529553, -0.00012517407571696254, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6313.JPG,857,1098,857,54,11,0.2037037037037037,125.31406274284664,67.14624219848255,0.1434762651958802,8.183503673973047e-13,0.8328584659812017,"[[1.0804232500421387e-05, -3.4047297445248298e-06, -0.006211499153260699], [-3.7088095609769423e-06, 3.7406177414553316e-07, 0.004400573220407206], [-0.004872650324633808, 0.002166605580193282, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6316.JPG,857,922,857,67,14,0.208955223880597,112.71851714843974,84.95662818115255,0.22403874280642158,1.2118078336116772e-12,0.9285221130293743,"[[-7.83911047793442e-05, 2.895336224275902e-05, 0.05342158087899202], [3.0066876115388228e-05, 3.604700712689461e-05, -0.06627834675810367], [0.036627267342748675, -0.04026174576670316, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6265.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6320.JPG,857,741,857,49,12,0.24489795918367346,117.44443451756057,37.54867422091685,0.2179684339570663,2.002920698357745e-13,0.8436105008091933,"[[1.9294818028927335e-06, -1.6666959995039374e-06, -0.0018618936174885938], [-4.079241300088395e-07, 3.345426114339504e-07, 0.0004880230828011001], [-0.00046416128731480594, 0.0002966865661211846, 0.9999999999999999]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6271.JPG,884,898,884,180,80,0.4444444444444444,28.331384649581448,1.2013755878783339,0.43417490923998675,0.4209624527884017,0.9661652261860001,"[[1.1415843104535954e-07, 1.0329535089054685e-06, -0.0024373203605396517], [-4.487159588228077e-07, -5.611439351823705e-08, -0.008679134893192471], [0.0018590936297978409, 0.00789854516459396, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6280.JPG,884,817,884,209,74,0.35406698564593303,28.29337768213988,1.3754169703301105,0.4152778066435144,0.44140087778511383,0.9183558825098072,"[[-4.204669169733988e-07, 2.956751910421216e-05, -0.038861886477696714], [-2.9736350562422422e-05, -3.409454236338464e-06, -0.1373436741130072], [0.034594894166390305, 0.13133696937460673, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6283.JPG,884,822,884,83,21,0.25301204819277107,61.60301992633404,14.970783730823038,0.23024590985322488,1.324666864685204e-13,0.8491744568317718,"[[-1.6288855475572162e-08, 1.5073845961401217e-06, -0.0011621654556621076], [-2.3221328083123996e-07, -1.500009477373704e-08, -0.004862354204044847], [0.0001353501038386488, 0.0033782301496355647, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6286.JPG,884,843,884,55,17,0.3090909090909091,97.83662640348862,7.2434509895649555,0.14509582985958525,1.53340569813848e-13,0.8193190266189195,"[[2.396116859419357e-08, 1.2629206064672283e-06, -0.0007115015624464646], [2.9174927357150685e-07, 1.7811594615255235e-07, -0.003266073739454028], [-0.00012986337945661234, 0.0011986715372858544, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6289.JPG,884,1298,884,57,13,0.22807017543859648,110.80245696053551,44.176102610391496,0.017972227604857068,1.4141618351216182e-12,0.10071816550093785,"[[5.535803742867345e-07, 1.7911701965081588e-06, -0.0015010524573328817], [-6.927000367806065e-07, 2.0603880172496375e-07, 0.0005501601314541267], [-9.923931746124447e-05, -0.0016679564484039016, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6292.JPG,884,1400,884,55,11,0.2,195.99570809205895,98.04751418354464,0.07850672032283586,2.1948211564420495e-12,0.473330661241696,"[[8.22662989367637e-07, 4.4504044928421646e-07, -0.0010730657664123856], [-5.708357237931014e-09, 4.04478701523541e-07, -0.00018145146222361527], [-0.0006934483695366101, -0.000581145604802484, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6295.JPG,884,898,884,43,11,0.2558139534883721,111.95948016989692,50.54405899127931,0.12043487637561277,1.8117042266799366e-12,0.5065126853525725,"[[1.0801158127702981e-06, 4.95354182403055e-07, -0.0015479694384207], [-6.286684730777454e-07, 1.3124898540174067e-07, 0.0005935188183444769], [-0.0005279901629661047, -0.0005741688357502952, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6298.JPG,884,678,884,35,11,0.3142857142857143,106.37553147048939,59.827095252150855,0.08270533438439741,6.142286396072185e-13,0.7298926297804291,"[[3.63617234736958e-07, 1.164497714351054e-06, -0.0010873386266850365], [1.4781061373660466e-06, -1.4206778926469636e-06, -0.00023581514913493184], [-0.001191313121086125, -4.627266641276771e-05, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6301.JPG,884,692,884,30,9,0.3,106.74607711464871,71.63782219951523,0.1904849934368214,7.803369117168753e-13,0.9544909480298421,"[[5.813795110800473e-07, -8.919168595502163e-06, 0.004766322638274574], [5.130343758081335e-06, 2.2500217702546503e-06, -0.00626836453270634], [-0.004867572932556918, 0.0061526196354625435, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6304.JPG,884,1111,884,42,11,0.2619047619047619,165.94129680593554,73.4980186809527,0.07430293821499047,9.625158391412292e-13,0.5820368770821425,"[[-8.978306079212083e-07, -2.427008479568592e-06, 0.0021416275615487065], [8.184517528501848e-06, -5.03781037663727e-06, -0.0041770597138520655], [-0.0037935167233751764, 0.003991861129748093, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6310.JPG,884,1277,884,47,12,0.2553191489361702,140.16376641610353,74.56329190405316,0.00439737469660807,5.455258298308816e-13,0.03812605002250713,"[[-3.868335573400381e-06, 6.133795246702972e-06, -0.0006971586174302805], [6.08739859144485e-06, -6.2954738189770625e-06, -0.0007357923526725469], [-0.0001203358645738027, -0.0016804388568221183, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6313.JPG,884,1098,884,52,12,0.23076923076923078,264.74672122438824,177.21042364670714,0.15640901964346662,5.09431819116626e-13,0.6274213671377913,"[[-3.613893238450543e-07, 2.2750365263440833e-07, 0.0001877095234924688], [3.3142730852708297e-06, -5.938004906239358e-07, -0.00255868094335812], [-0.0013908208514523779, 0.0003806523813208909, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6316.JPG,884,922,884,51,11,0.21568627450980393,71.24968780117419,34.40366453990807,0.039224421340311795,2.060083431812244e-12,0.32619717046502067,"[[2.3248990154644683e-06, -9.899269102116342e-07, -0.0010223829361664372], [1.0838469644396849e-06, -4.612172590056341e-07, -0.0004770498358441303], [-0.002374147902632222, 0.001039736980398966, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6268.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6320.JPG,884,741,884,57,14,0.24561403508771928,76.6819657100823,38.159782885035966,0.11210372274497317,3.503800273083289e-14,0.8632354473797808,"[[-3.356972868192518e-07, 3.847225020939966e-06, -0.0013201988723458096], [-5.280705296707044e-07, 5.110949236474221e-07, -0.00014086970417909788], [0.00045290758467235806, -0.0029547119518256292, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6271.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6280.JPG,898,817,898,355,223,0.6281690140845071,7.568528814399811,0.6301377201396599,0.38655307690622215,0.3513928265047502,0.9386791124951546,"[[6.930952011180792e-08, 7.484682709359872e-06, 0.00014168382731214732], [-7.073199646363761e-06, 1.4741205396197535e-07, 0.01256622403879513], [-0.0008076191202107634, -0.012274850224518607, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6271.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6283.JPG,898,822,898,110,28,0.2545454545454545,55.60691511844201,3.647425763255748,0.30271407266992856,0.30286963746314877,0.8495790696021395,"[[-8.377993660378234e-07, 1.4545540862780151e-05, -0.0009179240134567614], [-7.360116963055012e-06, -1.4096705040038334e-06, -0.057774965478325446], [-0.0022899894646872506, 0.04887737551135146, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6271.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6286.JPG,898,843,898,84,23,0.27380952380952384,106.13426637746618,6.118263175246547,0.26465416601440955,0.06672767163095059,0.9165331295157513,"[[-1.1456045753133317e-07, 1.824419077155015e-06, -0.0005955851993100484], [6.420131428947582e-07, 6.540584534316462e-07, -0.007714011677336621], [-0.0004941906282583428, 0.004356938979112566, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6271.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6289.JPG,898,1298,898,64,12,0.1875,156.61329425347162,118.32413121301428,0.05269272567384192,1.180673049602016e-12,0.1786178800939143,"[[5.976912091904206e-07, 3.345292436612329e-08, -0.0005562910825758745], [1.363124262463884e-06, -6.540329633080337e-07, -0.0006753878512385936], [-0.0014262752124024052, 0.0003232756113639244, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6271.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6292.JPG,898,1400,898,50,14,0.28,184.76306643442112,161.6840178767037,0.16912969356728166,3.267970386901464e-12,0.8374306916044678,"[[8.055741366453612e-07, 4.882180703392705e-07, -0.0010455546880186364], [3.070738403963393e-07, 6.145873599697948e-08, -0.0003209602252464823], [-0.0007872152593899354, -0.00044218955014435277, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6271.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6295.JPG,898,898,898,51,10,0.19607843137254902,198.395124009019,172.23169575319994,0.15429376693881913,6.966724384886418e-13,0.8615501550358521,"[[1.603483000168094e-07, -5.295324005624575e-07, 0.00012116839395829185], [1.9813871407838737e-06, -2.2627093309527204e-07, -0.0018420402579687953], [-0.0014825934023738514, 0.0008849999879682318, 1.0]]"
/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6271.JPG,/home/kane/code/GF4/week2/Dataset_mode/images/IMG_6298.JPG,898,678,898,38,13,0.34210526315789475,110.14372837134253,63.76082457053611,0.007253809986886142,1.8688679341628916e-12,0.05555830877344841,"[[1.7491641729206724e-07, 6.283865239580143e-07, -0.0005771471773044584], [1.7142513614124206e-07, 5.538909229524068e-07, -0.0005538059346906772], [-0.0003051685031282167, -0.0010600419572624577, 1.0]]"
